Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Age,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
NC,11.8,Low Fat,0.058855357,others,79.1618,21,not_mentioned,Tier 2,Supermarket Type1,2336.2922
FD,15.85,Low Fat,0.137053947,others,94.4094,14,Medium,Tier 3,Supermarket Type2,1047.3034
FD,5.905,Low Fat,0.04572322,others,222.1456,24,Medium,Tier 1,Supermarket Type1,5747.1856
FD,17.6,Regular,0.076058484,Meat,111.8202,36,High,Tier 3,Supermarket Type1,2025.3636
FD,8.905,Low Fat,0.143712172,Frozen Foods,60.2878,14,Medium,Tier 3,Supermarket Type2,1151.1682
DR,12.65,Low Fat,0.062837968,Drinks,161.5578,36,High,Tier 3,Supermarket Type1,2406.867
FD,11.6,Regular,0.076790922,Frozen Foods,172.1106,38,Medium,Tier 3,Supermarket Type3,2566.659
FD,7.5,Low Fat,0.032599801,Frozen Foods,238.1906,36,High,Tier 3,Supermarket Type1,3327.6684
FD,16.7,Regular,0.074620291,Dairy,120.1782,38,Small,Tier 1,Grocery Store,357.5346
FD,11.8,Regular,0.01401884,Frozen Foods,178.1344,38,Medium,Tier 3,Supermarket Type3,3747.1224
FD,14.1,Low Fat,0.067011609,snacks_breakfast_type,197.1084,21,not_mentioned,Tier 2,Supermarket Type1,2182.4924
FD,6.32,Low Fat,0.012737719,Meat,38.5822,24,Medium,Tier 1,Supermarket Type1,353.5398
NC,11.395,Low Fat,0.021602001,others,149.1708,19,Small,Tier 2,Supermarket Type1,2708.4744
FD,11.35,Regular,0.023209537,Dairy,183.3608,38,Medium,Tier 3,Supermarket Type3,6064.1064
NC,9.0,Low Fat,0.06953231,others,266.5884,19,Small,Tier 2,Supermarket Type1,6624.71
NC,15.0,Low Fat,0.044978225,others,140.8838,24,Medium,Tier 1,Supermarket Type1,2247.7408
NC,18.75,Low Fat,0.052040915,others,105.728,26,Small,Tier 1,Supermarket Type1,2024.032
FD,12.35,Low Fat,0.026552056,others,56.2246,38,Medium,Tier 3,Supermarket Type3,1737.738
FD,16.7,Regular,0.062044506,snacks_breakfast_type,57.4562,26,Small,Tier 1,Supermarket Type1,948.0992
DR,17.25,Low Fat,0.037155206,Drinks,166.4526,36,High,Tier 3,Supermarket Type1,3782.4098
FD,6.92,Low Fat,0.038446805,Dairy,63.5852,19,Small,Tier 2,Supermarket Type1,751.0224
FD,5.465,Regular,0.048801674,Baking Goods,132.1626,16,not_mentioned,Tier 2,Supermarket Type1,1573.9512
DR,7.02,Low Fat,0.049942926,Dairy,82.425,24,Medium,Tier 1,Supermarket Type1,1414.825
FD,14.85,Regular,0.053837561,Baking Goods,120.8072,26,Small,Tier 1,Supermarket Type1,4287.752
NC,15.1,Low Fat,0.055840055,others,139.8496,26,Small,Tier 1,Supermarket Type1,1411.496
NC,11.1,Low Fat,0.057969482,others,119.3124,38,Small,Tier 1,Grocery Store,474.0496
FD,15.35,Regular,0.055103174,Meat,149.7734,19,Small,Tier 2,Supermarket Type1,2820.9946
FD,7.485,Low Fat,0.06911065,snacks_breakfast_type,109.0228,19,Small,Tier 2,Supermarket Type1,2542.0244
FD,13.65,Regular,0.18454121,others,211.5902,21,not_mentioned,Tier 2,Supermarket Type1,4672.5844
NC,16.75,Low Fat,0.032771033,others,192.3162,16,not_mentioned,Tier 2,Supermarket Type1,2308.9944
FD,19.2,Regular,0.0,Fruits and Vegetables,182.095,25,not_mentioned,Tier 3,Grocery Store,732.38
NC,17.6,Low Fat,0.015750947,others,182.5976,14,Medium,Tier 3,Supermarket Type2,1629.8784
FD,18.6,Low Fat,0.048160824,snacks_breakfast_type,188.9898,16,not_mentioned,Tier 2,Supermarket Type1,3554.7062
FD,10.5,Low Fat,0.052852621,Frozen Foods,88.783,16,not_mentioned,Tier 2,Supermarket Type1,2067.309
FD,10.395,Regular,0.0,Baking Goods,51.4008,14,Medium,Tier 3,Supermarket Type2,556.6088
DR,13.5,Low Fat,0.094366079,Drinks,190.9872,24,Medium,Tier 1,Supermarket Type1,2836.308
FD,7.445,Low Fat,0.037690731,Baking Goods,73.3354,24,Medium,Tier 1,Supermarket Type1,451.4124
DR,6.385,Low Fat,0.084008316,Drinks,108.2596,21,not_mentioned,Tier 2,Supermarket Type1,1186.4556
FD,14.3,Low Fat,0.12826315,Frozen Foods,83.4224,16,not_mentioned,Tier 2,Supermarket Type1,681.7792
FD,15.7,Low Fat,0.075661985,Frozen Foods,181.366,25,not_mentioned,Tier 3,Grocery Store,179.766
FD,15.35,Low Fat,0.013869039,Frozen Foods,62.5168,14,Medium,Tier 3,Supermarket Type2,447.4176
NC,18.85,Low Fat,0.052044976,others,192.1846,19,Small,Tier 2,Supermarket Type1,3248.4382
DR,9.3,Low Fat,0.042283454,Drinks,125.4388,19,Small,Tier 2,Supermarket Type1,3715.164
FD,5.695,Low Fat,0.065589906,Frozen Foods,258.2646,26,Small,Tier 1,Supermarket Type1,5410.9566
NC,7.565,Low Fat,0.054863459,others,58.393,14,Medium,Tier 3,Supermarket Type2,509.337
NC,12.15,Low Fat,0.079431643,others,38.6506,26,Small,Tier 1,Supermarket Type1,796.9626
FD,17.6,Low Fat,0.058181585,Meat,154.4314,24,Medium,Tier 1,Supermarket Type1,2326.971
FD,15.1,Low Fat,0.095158081,Baking Goods,159.2604,26,Small,Tier 1,Supermarket Type1,2852.2872
FD,6.575,Regular,0.075625152,snacks_breakfast_type,145.7444,24,Medium,Tier 1,Supermarket Type1,3193.1768
FD,7.31,Low Fat,0.026830586,snacks_breakfast_type,108.057,24,Medium,Tier 1,Supermarket Type1,2087.283
FD,13.3,Low Fat,0.063925726,Frozen Foods,151.8708,16,not_mentioned,Tier 2,Supermarket Type1,1655.1788
FD,18.0,Low Fat,0.072838381,others,155.2972,38,Medium,Tier 3,Supermarket Type3,5141.3076
NC,8.235,Low Fat,0.014541462,others,184.495,16,not_mentioned,Tier 2,Supermarket Type1,3844.995
FD,16.7,Low Fat,0.070096518,Dairy,217.885,36,High,Tier 3,Supermarket Type1,3894.93
FD,15.6,Low Fat,0.172946916,Fruits and Vegetables,114.1518,21,not_mentioned,Tier 2,Supermarket Type1,1821.6288
FD,7.855,Low Fat,0.011261165,others,189.5188,26,Small,Tier 1,Supermarket Type1,1904.188
NC,13.0,Low Fat,0.082970667,others,60.0194,24,Medium,Tier 1,Supermarket Type1,1114.5492
NC,18.7,Low Fat,0.045865089,others,152.3682,38,Medium,Tier 3,Supermarket Type3,2287.023
NC,19.25,Low Fat,0.108030434,others,32.4558,26,Small,Tier 1,Supermarket Type1,101.8674
FD,9.3,Low Fat,0.174350275,snacks_breakfast_type,104.4964,26,Small,Tier 1,Supermarket Type1,2419.5172
FD,19.2,Low Fat,0.123449671,others,89.7488,38,Medium,Tier 3,Supermarket Type3,1901.5248
NC,19.6,Low Fat,0.023988387,others,104.5964,24,Medium,Tier 1,Supermarket Type1,1262.3568
FD,17.0,Regular,0.140311123,others,265.6884,16,not_mentioned,Tier 2,Supermarket Type1,2649.884
DR,9.3,Low Fat,0.043964058,Drinks,192.3846,14,Medium,Tier 3,Supermarket Type2,4586.0304
FD,17.85,Low Fat,0.04453262,snacks_breakfast_type,127.202,24,Medium,Tier 1,Supermarket Type1,2656.542
FD,13.15,Low Fat,0.022831052,Fruits and Vegetables,160.292,24,Medium,Tier 1,Supermarket Type1,4793.76
FD,13.8,Low Fat,0.013199737,others,108.9254,38,Medium,Tier 3,Supermarket Type3,2713.135
NC,6.57,Low Fat,0.096411426,others,192.982,38,Medium,Tier 3,Supermarket Type3,4633.968
DR,12.1,Low Fat,0.016852909,Drinks,180.666,24,Medium,Tier 1,Supermarket Type1,2876.256
FD,5.44,Regular,0.017096552,Baking Goods,178.137,21,not_mentioned,Tier 2,Supermarket Type1,3175.866
NC,8.235,Low Fat,0.014488997,others,183.795,21,not_mentioned,Tier 2,Supermarket Type1,2929.52
FD,15.5,Regular,0.100922503,Fruits and Vegetables,199.0768,24,Medium,Tier 1,Supermarket Type1,2759.0752
FD,5.88,Low Fat,0.086384841,Frozen Foods,153.2998,36,High,Tier 3,Supermarket Type1,2153.1972
NC,7.39,Low Fat,0.092705683,others,251.9066,36,High,Tier 3,Supermarket Type1,4267.1122
NC,6.525,Low Fat,0.090295708,others,84.6882,26,Small,Tier 1,Supermarket Type1,601.2174
FD,6.71,Low Fat,0.03558013,snacks_breakfast_type,217.5166,19,Small,Tier 2,Supermarket Type1,4572.0486
FD,16.1,Low Fat,0.100149459,Fruits and Vegetables,78.4328,36,High,Tier 3,Supermarket Type1,1158.492
FD,15.1,Low Fat,0.133198355,Baking Goods,91.083,38,Small,Tier 1,Grocery Store,89.883
FD,7.36,Low Fat,0.052058711,Frozen Foods,55.5588,38,Medium,Tier 3,Supermarket Type3,1145.176
FD,14.0,Regular,0.105145451,Frozen Foods,144.2812,26,Small,Tier 1,Supermarket Type1,4844.3608
FD,4.92,Low Fat,0.046214971,Baking Goods,199.8084,16,not_mentioned,Tier 2,Supermarket Type1,3968.168
FD,10.195,Low Fat,0.041907414,snacks_breakfast_type,43.8428,36,High,Tier 3,Supermarket Type1,175.7712
FD,19.7,Low Fat,0.066611321,snacks_breakfast_type,178.237,38,Medium,Tier 3,Supermarket Type3,3705.177
FD,17.0,Low Fat,0.055519561,Dairy,219.8114,24,Medium,Tier 1,Supermarket Type1,1108.557
FD,7.59,Regular,0.145631695,Fruits and Vegetables,172.808,14,Medium,Tier 3,Supermarket Type2,2250.404
FD,9.195,Regular,0.04719387,Frozen Foods,52.8666,24,Medium,Tier 1,Supermarket Type1,1384.1982
FD,14.1,Low Fat,0.126035694,Fruits and Vegetables,86.4198,21,not_mentioned,Tier 2,Supermarket Type1,1133.8574
FD,19.35,Low Fat,0.033082215,Meat,172.5738,19,Small,Tier 2,Supermarket Type1,4865.6664
FD,17.7,Regular,0.016593506,Fruits and Vegetables,46.9034,19,Small,Tier 2,Supermarket Type1,972.068
FD,19.25,Low Fat,0.101980245,Dairy,54.3956,21,not_mentioned,Tier 2,Supermarket Type1,873.5296
FD,6.63,Regular,0.010937229,snacks_breakfast_type,55.8588,19,Small,Tier 2,Supermarket Type1,801.6232
NC,8.97,Low Fat,0.162856593,others,54.5956,38,Small,Tier 1,Grocery Store,218.3824
FD,15.1,Regular,0.096295326,Meat,133.4942,21,not_mentioned,Tier 2,Supermarket Type1,1457.4362
FD,6.3,Low Fat,0.127968205,others,209.627,14,Medium,Tier 3,Supermarket Type2,3984.813
DR,6.11,Regular,0.152262171,Drinks,44.4086,21,not_mentioned,Tier 2,Supermarket Type1,1159.8236
FD,17.7,Low Fat,0.01161096,Frozen Foods,95.041,19,Small,Tier 2,Supermarket Type1,868.869
FD,9.3,Low Fat,0.028566433,Baking Goods,193.0136,24,Medium,Tier 1,Supermarket Type1,4860.34
FD,14.1,Low Fat,0.198316649,Baking Goods,54.3956,38,Small,Tier 1,Grocery Store,272.978
FD,9.695,Regular,0.047697859,Frozen Foods,244.6144,16,not_mentioned,Tier 2,Supermarket Type1,2695.1584
FD,10.65,Low Fat,0.023971463,Fruits and Vegetables,54.0272,26,Small,Tier 1,Supermarket Type1,447.4176
FD,19.6,Low Fat,0.039638705,snacks_breakfast_type,166.0526,24,Medium,Tier 1,Supermarket Type1,3124.5994
FD,11.1,Low Fat,0.010658153,others,83.0908,24,Medium,Tier 1,Supermarket Type1,1593.9252
FD,6.865,Low Fat,0.056830682,snacks_breakfast_type,214.0218,26,Small,Tier 1,Supermarket Type1,5556.7668
FD,5.16,Low Fat,0.145669556,Frozen Foods,247.2776,38,Small,Tier 1,Grocery Store,743.0328
FD,13.5,Regular,0.128791854,Starchy Foods,95.4068,19,Small,Tier 2,Supermarket Type1,1944.136
FD,11.35,Regular,0.04324563,Fruits and Vegetables,199.4742,21,not_mentioned,Tier 2,Supermarket Type1,2587.9646
FD,8.395,Low Fat,0.039653081,snacks_breakfast_type,99.5042,14,Medium,Tier 3,Supermarket Type2,1686.4714
FD,5.88,Regular,0.030294931,Frozen Foods,104.099,24,Medium,Tier 1,Supermarket Type1,412.796
FD,7.72,Low Fat,0.047551568,others,249.1092,38,Medium,Tier 3,Supermarket Type3,8217.3036
FD,12.5,Low Fat,0.112203445,others,121.144,19,Small,Tier 2,Supermarket Type1,1438.128
FD,12.5,Low Fat,0.054363971,Fruits and Vegetables,105.099,38,Small,Tier 1,Grocery Store,103.199
FD,6.885,Regular,0.140008554,others,108.7228,26,Small,Tier 1,Supermarket Type1,2542.0244
FD,5.46,Regular,0.032227432,others,186.824,24,Medium,Tier 1,Supermarket Type1,1864.24
DR,14.15,Low Fat,0.095360186,Drinks,172.3106,19,Small,Tier 2,Supermarket Type1,3251.1014
NC,20.2,Low Fat,0.099893424,others,187.6898,19,Small,Tier 2,Supermarket Type1,3928.8858
FD,10.8,Low Fat,0.172309903,Meat,98.2042,38,Small,Tier 1,Grocery Store,198.4084
FD,16.1,Regular,0.06358934,Dairy,179.4318,14,Medium,Tier 3,Supermarket Type2,360.8636
FD,9.1,Low Fat,0.174827835,Baking Goods,127.2362,14,Medium,Tier 3,Supermarket Type2,1635.8706
FD,6.695,Low Fat,0.03408026,Frozen Foods,220.8456,14,Medium,Tier 3,Supermarket Type2,5084.0488
FD,6.55,Regular,0.03443677,snacks_breakfast_type,156.5288,38,Medium,Tier 3,Supermarket Type3,4870.9928
NC,8.6,Low Fat,0.032806066,others,143.6154,16,not_mentioned,Tier 2,Supermarket Type1,2127.231
FD,6.38,Low Fat,0.031743707,Dairy,179.1344,38,Medium,Tier 3,Supermarket Type3,1605.9096
FD,15.35,Low Fat,0.013745883,Frozen Foods,62.0168,38,Medium,Tier 3,Supermarket Type3,1534.0032
FD,5.98,Low Fat,0.043809261,Fruits and Vegetables,146.8418,16,not_mentioned,Tier 2,Supermarket Type1,1765.7016
FD,17.7,Low Fat,0.153741385,Dairy,182.6292,38,Small,Tier 1,Grocery Store,182.4292
DR,17.85,Low Fat,0.037885683,Drinks,190.4188,24,Medium,Tier 1,Supermarket Type1,952.094
DR,9.895,Low Fat,0.167831064,Drinks,237.4564,26,Small,Tier 1,Supermarket Type1,715.0692
NC,9.0,Low Fat,0.019536981,others,170.0474,24,Medium,Tier 1,Supermarket Type1,4211.185
FD,20.5,Low Fat,0.141792841,Starchy Foods,89.7172,26,Small,Tier 1,Supermarket Type1,1159.8236
DR,14.15,Low Fat,0.042246575,Dairy,54.2982,24,Medium,Tier 1,Supermarket Type1,1104.5622
FD,16.35,Regular,0.062411404,Fruits and Vegetables,225.9062,26,Small,Tier 1,Supermarket Type1,5416.9488
FD,17.5,Low Fat,0.013664703,Frozen Foods,257.7304,21,not_mentioned,Tier 2,Supermarket Type1,5683.2688
FD,7.905,Low Fat,0.010053105,snacks_breakfast_type,249.0408,14,Medium,Tier 3,Supermarket Type2,6258.52
FD,9.285,Regular,0.020989132,snacks_breakfast_type,158.6578,36,High,Tier 3,Supermarket Type1,2406.867
NC,17.7,Low Fat,0.012540003,others,167.0474,19,Small,Tier 2,Supermarket Type1,5895.659
FD,16.35,Low Fat,0.020579897,Fruits and Vegetables,52.1324,24,Medium,Tier 1,Supermarket Type1,934.7832
FD,15.2,Low Fat,0.019031184,snacks_breakfast_type,235.5248,19,Small,Tier 2,Supermarket Type1,4740.496
FD,14.7,Low Fat,0.07229836,Fruits and Vegetables,48.2034,26,Small,Tier 1,Supermarket Type1,874.8612
DR,14.7,Low Fat,0.021005399,Drinks,144.5128,14,Medium,Tier 3,Supermarket Type2,2588.6304
FD,15.35,Regular,0.113217223,Fruits and Vegetables,191.1504,26,Small,Tier 1,Supermarket Type1,1725.7536
FD,6.78,Low Fat,0.066608487,Fruits and Vegetables,184.624,19,Small,Tier 2,Supermarket Type1,5406.296
FD,8.02,Low Fat,0.110901004,snacks_breakfast_type,155.0998,38,Medium,Tier 3,Supermarket Type3,2768.3964
FD,7.63,Regular,0.134684292,snacks_breakfast_type,47.0402,19,Small,Tier 2,Supermarket Type1,1470.0864
DR,6.96,Low Fat,0.077630199,Drinks,90.9146,16,not_mentioned,Tier 2,Supermarket Type1,1459.4336
FD,15.0,Regular,0.161762835,others,185.9266,21,not_mentioned,Tier 2,Supermarket Type1,2581.9724
FD,5.26,Regular,0.041857101,Baking Goods,162.7868,21,not_mentioned,Tier 2,Supermarket Type1,4258.4568
FD,13.65,Regular,0.08062523,Frozen Foods,259.6936,19,Small,Tier 2,Supermarket Type1,2087.9488
FD,14.0,Regular,0.037491314,Frozen Foods,164.2526,36,High,Tier 3,Supermarket Type1,1808.9786
FD,19.1,Low Fat,0.038531668,Fruits and Vegetables,210.6586,36,High,Tier 3,Supermarket Type1,5487.5236
DR,6.11,Regular,0.152813518,Drinks,45.6086,16,not_mentioned,Tier 2,Supermarket Type1,1025.9978
FD,11.6,Regular,0.132111921,Frozen Foods,82.2276,25,not_mentioned,Tier 3,Grocery Store,243.6828
DR,8.52,Low Fat,0.027101431,Drinks,151.7682,24,Medium,Tier 1,Supermarket Type1,2439.4912
FD,15.0,Low Fat,0.058346234,snacks_breakfast_type,44.0744,36,High,Tier 3,Supermarket Type1,633.8416
FD,14.15,Low Fat,0.035240817,others,255.5014,36,High,Tier 3,Supermarket Type1,5355.0294
FD,10.695,Low Fat,0.057792343,Fruits and Vegetables,61.4536,26,Small,Tier 1,Supermarket Type1,428.7752
DR,8.895,Low Fat,0.105323859,Dairy,39.1138,21,not_mentioned,Tier 2,Supermarket Type1,609.207
FD,6.615,Regular,0.091895319,others,248.6408,36,High,Tier 3,Supermarket Type1,3504.7712
FD,18.6,Regular,0.17133418,Meat,48.8376,36,High,Tier 3,Supermarket Type1,287.6256
NC,17.1,Low Fat,0.0,others,167.0842,14,Medium,Tier 3,Supermarket Type2,1326.2736
FD,9.195,Regular,0.204713036,Fruits and Vegetables,101.0016,25,not_mentioned,Tier 3,Grocery Store,202.4032
FD,16.0,Regular,0.173109453,snacks_breakfast_type,155.2972,21,not_mentioned,Tier 2,Supermarket Type1,3894.93
FD,6.69,Regular,0.036731658,Meat,177.237,38,Medium,Tier 3,Supermarket Type3,4763.799
FD,8.615,Low Fat,0.116226984,Fruits and Vegetables,95.9436,19,Small,Tier 2,Supermarket Type1,2741.7644
DR,9.0,Low Fat,0.038917891,Drinks,35.919,19,Small,Tier 2,Supermarket Type1,1171.808
FD,19.25,Low Fat,0.101281,Dairy,55.0956,38,Medium,Tier 3,Supermarket Type3,2020.0372
FD,8.3,Low Fat,0.03532494,Fruits and Vegetables,38.9506,36,High,Tier 3,Supermarket Type1,721.0614
FD,20.6,Regular,0.0480335,Fruits and Vegetables,188.2556,21,not_mentioned,Tier 2,Supermarket Type1,3755.112
NC,12.1,Low Fat,0.015521768,others,165.8526,16,not_mentioned,Tier 2,Supermarket Type1,3124.5994
FD,12.0,Regular,0.020312314,Meat,98.1042,38,Medium,Tier 3,Supermarket Type3,2777.7176
NC,14.65,Low Fat,0.120624771,others,261.7594,25,not_mentioned,Tier 3,Grocery Store,523.3188
DR,8.21,Low Fat,0.010781158,Drinks,149.9392,24,Medium,Tier 1,Supermarket Type1,1938.8096
FD,9.3,Low Fat,0.175336471,snacks_breakfast_type,107.0964,16,not_mentioned,Tier 2,Supermarket Type1,1472.7496
FD,7.145,Low Fat,0.017783501,Frozen Foods,159.4578,19,Small,Tier 2,Supermarket Type1,3209.156
FD,15.15,Low Fat,0.027756137,Baking Goods,150.4708,36,High,Tier 3,Supermarket Type1,2106.5912
FD,6.75,Regular,0.108458498,Dairy,96.9752,21,not_mentioned,Tier 2,Supermarket Type1,958.752
FD,10.695,Regular,0.0,snacks_breakfast_type,156.1972,26,Small,Tier 1,Supermarket Type1,1869.5664
FD,20.25,Regular,0.0,Dairy,194.2794,24,Medium,Tier 1,Supermarket Type1,4291.7468
FD,9.195,Regular,0.064014173,Frozen Foods,83.3566,26,Small,Tier 1,Supermarket Type1,1437.4622
FD,8.71,Regular,0.0,Dairy,43.5744,16,not_mentioned,Tier 2,Supermarket Type1,498.0184
FD,17.6,Low Fat,0.056281276,Frozen Foods,40.3454,19,Small,Tier 2,Supermarket Type1,796.9626
FD,20.75,Regular,0.129337594,others,238.188,26,Small,Tier 1,Supermarket Type1,5033.448
FD,6.175,Regular,0.179806961,Meat,95.2752,14,Medium,Tier 3,Supermarket Type2,1534.0032
DR,16.75,Low Fat,0.021220113,Drinks,55.1298,19,Small,Tier 2,Supermarket Type1,1240.3854
FD,13.8,Regular,0.064153845,Fruits and Vegetables,76.9012,36,High,Tier 3,Supermarket Type1,607.2096
FD,8.895,Regular,0.137618927,Frozen Foods,161.5236,19,Small,Tier 2,Supermarket Type1,1772.3596
FD,6.885,Regular,0.1408005,others,111.4228,16,not_mentioned,Tier 2,Supermarket Type1,2984.1156
FD,15.85,Low Fat,0.081953387,snacks_breakfast_type,176.237,21,not_mentioned,Tier 2,Supermarket Type1,2646.555
FD,7.785,Regular,0.038288087,Fruits and Vegetables,103.1964,14,Medium,Tier 3,Supermarket Type2,736.3748
NC,17.35,Low Fat,0.168064909,others,176.2712,14,Medium,Tier 3,Supermarket Type2,1230.3984
FD,16.0,Regular,0.115032648,Fruits and Vegetables,58.0246,38,Medium,Tier 3,Supermarket Type3,2143.2102
NC,20.2,Low Fat,0.100477461,others,187.7898,16,not_mentioned,Tier 2,Supermarket Type1,2245.0776
NC,7.475,Low Fat,0.013120028,others,217.6192,26,Small,Tier 1,Supermarket Type1,1725.7536
NC,19.6,Low Fat,0.072295507,others,89.7514,38,Small,Tier 1,Grocery Store,88.5514
FD,7.21,Regular,0.14460413,snacks_breakfast_type,102.6332,19,Small,Tier 2,Supermarket Type1,2153.1972
NC,5.485,Low Fat,0.071557769,others,165.7842,25,not_mentioned,Tier 3,Grocery Store,165.7842
FD,20.7,Low Fat,0.021552357,Baking Goods,157.0288,16,not_mentioned,Tier 2,Supermarket Type1,2985.4472
DR,9.5,Low Fat,0.085020342,Drinks,188.7872,36,High,Tier 3,Supermarket Type1,1701.7848
FD,13.3,Low Fat,0.009581155,snacks_breakfast_type,64.951,26,Small,Tier 1,Supermarket Type1,1644.526
FD,17.7,Low Fat,0.1164455,snacks_breakfast_type,182.8266,36,High,Tier 3,Supermarket Type1,5163.9448
FD,16.75,Regular,0.008525061,Meat,72.5038,38,Medium,Tier 3,Supermarket Type3,2512.7292
FD,7.895,Regular,0.061163967,snacks_breakfast_type,59.2588,19,Small,Tier 2,Supermarket Type1,801.6232
FD,13.15,Regular,0.166032929,Fruits and Vegetables,170.8764,14,Medium,Tier 3,Supermarket Type2,2233.0932
FD,16.25,Regular,0.048738407,Fruits and Vegetables,152.8682,38,Medium,Tier 3,Supermarket Type3,5031.4506
FD,19.35,Regular,0.082250863,Baking Goods,48.7034,19,Small,Tier 2,Supermarket Type1,534.6374
FD,6.89,Regular,0.136984147,snacks_breakfast_type,192.682,14,Medium,Tier 3,Supermarket Type2,2703.148
NC,19.5,Low Fat,0.014355033,others,55.4614,16,not_mentioned,Tier 2,Supermarket Type1,552.614
DR,5.655,Low Fat,0.0,Drinks,147.5102,26,Small,Tier 1,Supermarket Type1,1166.4816
NC,7.67,Low Fat,0.185596553,others,35.7216,14,Medium,Tier 3,Supermarket Type2,69.2432
FD,11.1,Low Fat,0.059797172,Fruits and Vegetables,151.8366,36,High,Tier 3,Supermarket Type1,1057.9562
FD,11.1,Low Fat,0.018632082,others,82.9908,38,Small,Tier 1,Grocery Store,503.3448
FD,15.85,Low Fat,0.13727,others,94.4094,16,not_mentioned,Tier 2,Supermarket Type1,1904.188
FD,7.47,Regular,0.0,Frozen Foods,211.8218,21,not_mentioned,Tier 2,Supermarket Type1,6411.654
FD,15.85,Low Fat,0.081719458,snacks_breakfast_type,178.037,36,High,Tier 3,Supermarket Type1,2646.555
FD,15.6,Low Fat,0.081103929,Baking Goods,112.3544,26,Small,Tier 1,Supermarket Type1,1006.6896
FD,7.1,Low Fat,0.110459828,Fruits and Vegetables,172.108,14,Medium,Tier 3,Supermarket Type2,2250.404
FD,19.7,Low Fat,0.136417078,Baking Goods,179.766,38,Small,Tier 1,Grocery Store,179.766
FD,9.1,Low Fat,0.304859104,Baking Goods,125.4362,38,Small,Tier 1,Grocery Store,755.0172
FD,5.44,Low Fat,0.025458716,Dairy,241.2538,36,High,Tier 3,Supermarket Type1,3124.5994
FD,6.92,Low Fat,0.038532062,Dairy,60.5852,21,not_mentioned,Tier 2,Supermarket Type1,1314.2892
FD,9.195,Regular,0.047387144,Frozen Foods,50.8666,16,not_mentioned,Tier 2,Supermarket Type1,871.5322
FD,17.75,Low Fat,0.07626905,Baking Goods,113.1544,14,Medium,Tier 3,Supermarket Type2,1006.6896
NC,9.0,Low Fat,0.032203667,others,100.8016,16,not_mentioned,Tier 2,Supermarket Type1,1113.2176
NC,15.2,Low Fat,0.033592687,others,108.1912,19,Small,Tier 2,Supermarket Type1,1856.2504
NC,9.13,Low Fat,0.052058629,others,150.6024,14,Medium,Tier 3,Supermarket Type2,1821.6288
FD,12.5,Low Fat,0.031176157,Fruits and Vegetables,103.099,14,Medium,Tier 3,Supermarket Type2,722.393
FD,5.035,Regular,0.080362549,snacks_breakfast_type,229.0036,16,not_mentioned,Tier 2,Supermarket Type1,4326.3684
NC,19.85,Low Fat,0.064409056,others,126.7704,19,Small,Tier 2,Supermarket Type1,1752.3856
FD,15.5,Regular,0.076059648,Baking Goods,265.1568,14,Medium,Tier 3,Supermarket Type2,2109.2544
FD,13.35,Low Fat,0.032024659,Meat,62.7194,38,Medium,Tier 3,Supermarket Type3,1857.582
FD,8.895,Regular,0.08125293,snacks_breakfast_type,49.8008,21,not_mentioned,Tier 2,Supermarket Type1,1062.6168
NC,17.35,Low Fat,0.020676141,others,80.6618,16,not_mentioned,Tier 2,Supermarket Type1,1208.427
FD,7.035,Low Fat,0.0,Frozen Foods,263.291,25,not_mentioned,Tier 3,Grocery Store,525.982
NC,14.5,Low Fat,0.019554705,others,162.421,14,Medium,Tier 3,Supermarket Type2,1957.452
NC,10.8,Low Fat,0.041663111,others,188.6214,38,Medium,Tier 3,Supermarket Type3,6029.4848
FD,10.3,Low Fat,0.069981909,Dairy,263.0226,36,High,Tier 3,Supermarket Type1,6079.4198
DR,11.65,Low Fat,0.0,Drinks,39.0164,38,Medium,Tier 3,Supermarket Type3,1042.6428
FD,9.895,Regular,0.048738014,Frozen Foods,262.1278,24,Medium,Tier 1,Supermarket Type1,3904.917
FD,17.6,Regular,0.039189221,snacks_breakfast_type,97.341,36,High,Tier 3,Supermarket Type1,965.41
FD,18.6,Low Fat,0.04765803,snacks_breakfast_type,188.3898,38,Medium,Tier 3,Supermarket Type3,5238.5144
FD,16.0,Regular,0.09942555,Frozen Foods,87.0856,24,Medium,Tier 1,Supermarket Type1,527.3136
FD,19.7,Low Fat,0.064921764,others,88.1198,26,Small,Tier 1,Supermarket Type1,1744.396
FD,13.8,Regular,0.056861638,snacks_breakfast_type,231.5984,19,Small,Tier 2,Supermarket Type1,7182.6504
FD,17.1,Low Fat,0.128614205,Fruits and Vegetables,111.6886,24,Medium,Tier 1,Supermarket Type1,1556.6404
FD,18.0,Low Fat,0.073606829,others,156.6972,16,not_mentioned,Tier 2,Supermarket Type1,4206.5244
FD,19.7,Low Fat,0.041823046,Frozen Foods,108.0912,21,not_mentioned,Tier 2,Supermarket Type1,1965.4416
NC,15.25,Low Fat,0.061308889,others,128.8968,21,not_mentioned,Tier 2,Supermarket Type1,2348.9424
FD,21.2,Low Fat,0.071076055,snacks_breakfast_type,174.837,16,not_mentioned,Tier 2,Supermarket Type1,5469.547
NC,16.6,Low Fat,0.027133398,others,106.2596,25,not_mentioned,Tier 3,Grocery Store,215.7192
